project,issuekey,issuetype,from_flow_id,to_flow_id,cycle,rolling_cycle
BBSDEV,BBSDEV-18709,Task,1000001,2010014,1.0,6.0
BBSDEV,BBSDEV-18709,Task,2010014,3000006,,6.0
BBSDEV,BBSDEV-18712,Task,,1000001,4.0,4.0
BBSDEV,BBSDEV-18712,Task,1000001,2010014,0.0,4.0
BBSDEV,BBSDEV-18712,Task,2010014,3010003,0.0,4.0
BBSDEV,BBSDEV-18712,Task,3010003,4000006,,4.0
BBSDEV,BBSDEV-18713,Task,,1000001,2.0,2.0
BBSDEV,BBSDEV-18713,Task,1000001,2010014,0.0,2.0
BBSDEV,BBSDEV-18713,Task,2010014,3010003,0.0,2.0
BBSDEV,BBSDEV-18713,Task,3010003,4000006,,2.0
BBSDEV,BBSDEV-18714,Task,,1000001,10.0,10.0
BBSDEV,BBSDEV-18714,Task,1000001,2010014,1.0,11.0
BBSDEV,BBSDEV-18714,Task,2010014,3000006,,11.0
BBSDEV,BBSDEV-18715,Improvement,,1000001,3.0,3.0
BBSDEV,BBSDEV-18715,Improvement,1000001,2010014,0.0,3.0
BBSDEV,BBSDEV-18715,Improvement,2010014,3010003,7.0,10.0
BBSDEV,BBSDEV-18715,Improvement,3010003,4000006,,10.0
BBSDEV,BBSDEV-18716,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18716,Bug,1015900,2000001,,0.0
BBSDEV,BBSDEV-18720,Improvement,,1000001,2.0,2.0
BBSDEV,BBSDEV-18720,Improvement,1000001,2010014,0.0,2.0
BBSDEV,BBSDEV-18720,Improvement,2010014,3000006,,2.0
BBSDEV,BBSDEV-18721,Task,,1000001,1.0,1.0
BBSDEV,BBSDEV-18721,Task,1000001,2010014,5.0,6.0
BBSDEV,BBSDEV-18721,Task,2010014,3000001,,6.0
BBSDEV,BBSDEV-18723,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18723,Task,1000001,2010014,7.0,7.0
BBSDEV,BBSDEV-18723,Task,2010014,3000006,,7.0
BBSDEV,BBSDEV-18724,Task,,1000001,7.0,7.0
BBSDEV,BBSDEV-18724,Task,1000001,2010014,16.0,23.0
BBSDEV,BBSDEV-18724,Task,2010014,3000006,,23.0
BBSDEV,BBSDEV-18726,Task,,1000001,99.0,99.0
BBSDEV,BBSDEV-18726,Task,1000001,2000006,,99.0
BBSDEV,BBSDEV-18727,Task,,1000001,126.0,126.0
BBSDEV,BBSDEV-18727,Task,1000001,2000006,,126.0
BBSDEV,BBSDEV-18728,Task,,1000001,126.0,126.0
BBSDEV,BBSDEV-18728,Task,1000001,2000006,,126.0
BBSDEV,BBSDEV-18729,Task,,1000001,126.0,126.0
BBSDEV,BBSDEV-18729,Task,1000001,2000006,,126.0
BBSDEV,BBSDEV-18730,Task,,1000001,126.0,126.0
BBSDEV,BBSDEV-18730,Task,1000001,2000006,,126.0
BBSDEV,BBSDEV-18733,Task,,1000001,112.0,112.0
BBSDEV,BBSDEV-18733,Task,1000001,2000006,,112.0
BBSDEV,BBSDEV-18739,Improvement,,1000001,0.0,0.0
BBSDEV,BBSDEV-18739,Improvement,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18739,Improvement,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18739,Improvement,3010003,4000006,,0.0
BBSDEV,BBSDEV-18742,Bug,,1000001,0.0,0.0
BBSDEV,BBSDEV-18742,Bug,1000001,2015900,5.0,5.0
BBSDEV,BBSDEV-18742,Bug,2015900,3000001,,5.0
BBSDEV,BBSDEV-18744,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18744,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18744,Task,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18744,Task,3010003,4000006,,0.0
BBSDEV,BBSDEV-18746,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18746,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18746,Sub-task,2010014,3010003,5.0,5.0
BBSDEV,BBSDEV-18746,Sub-task,3010003,4000006,,5.0
BBSDEV,BBSDEV-18750,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18750,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-18750,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-18750,Bug,3010014,4010003,4.0,4.0
BBSDEV,BBSDEV-18750,Bug,4010003,5012101,0.0,4.0
BBSDEV,BBSDEV-18750,Bug,5012101,6000006,,4.0
BBSDEV,BBSDEV-18757,Task,,1000001,136.0,136.0
BBSDEV,BBSDEV-18757,Task,1000001,2010014,7.0,143.0
BBSDEV,BBSDEV-18757,Task,2010014,3010003,13.0,156.0
BBSDEV,BBSDEV-18757,Task,3010003,4000006,,156.0
BBSDEV,BBSDEV-18766,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18766,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-18766,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-18766,Bug,3010014,4010003,0.0,0.0
BBSDEV,BBSDEV-18766,Bug,4010003,5012101,1.0,1.0
BBSDEV,BBSDEV-18766,Bug,5012101,6000006,,1.0
BBSDEV,BBSDEV-18768,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18768,Task,1000001,2000006,,0.0
BBSDEV,BBSDEV-18772,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18772,Task,1000001,2000006,,0.0
BBSDEV,BBSDEV-18773,Improvement,,1015900,0.0,0.0
BBSDEV,BBSDEV-18773,Improvement,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-18773,Improvement,2000001,3015900,7.0,7.0
BBSDEV,BBSDEV-18773,Improvement,3015900,4010006,,7.0
BBSDEV,BBSDEV-18776,Task,,1000001,176.0,176.0
BBSDEV,BBSDEV-18776,Task,1000001,2010014,12.0,188.0
BBSDEV,BBSDEV-18776,Task,2010014,3000006,,188.0
BBSDEV,BBSDEV-18780,Improvement,,1000001,0.0,0.0
BBSDEV,BBSDEV-18780,Improvement,1000001,2010014,2.0,2.0
BBSDEV,BBSDEV-18780,Improvement,2010014,3000006,,2.0
BBSDEV,BBSDEV-18781,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18781,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-18781,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-18781,Bug,3010014,4000006,,0.0
BBSDEV,BBSDEV-18786,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18786,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-18786,Bug,2000001,3010014,2.0,2.0
BBSDEV,BBSDEV-18786,Bug,3010014,4000006,,2.0
BBSDEV,BBSDEV-18788,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18788,Bug,1015900,2000006,,0.0
BBSDEV,BBSDEV-18789,Improvement,,1000001,0.0,0.0
BBSDEV,BBSDEV-18789,Improvement,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18789,Improvement,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18789,Improvement,3010003,4000006,,0.0
BBSDEV,BBSDEV-18791,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18791,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18791,Task,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18791,Task,3010003,4000006,,0.0
BBSDEV,BBSDEV-18792,Improvement,,1000001,0.0,0.0
BBSDEV,BBSDEV-18792,Improvement,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18792,Improvement,2010014,3010003,1.0,1.0
BBSDEV,BBSDEV-18792,Improvement,3010003,4000006,,1.0
BBSDEV,BBSDEV-18794,Task,,1000001,117.0,117.0
BBSDEV,BBSDEV-18794,Task,1000001,2000006,,117.0
BBSDEV,BBSDEV-18796,Task,,1000001,117.0,117.0
BBSDEV,BBSDEV-18796,Task,1000001,2000006,,117.0
BBSDEV,BBSDEV-18799,Task,,1000001,117.0,117.0
BBSDEV,BBSDEV-18799,Task,1000001,2000006,,117.0
BBSDEV,BBSDEV-18807,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18807,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18807,Task,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18807,Task,3010003,4012101,0.0,0.0
BBSDEV,BBSDEV-18807,Task,4012101,5000006,0.0,0.0
BBSDEV,BBSDEV-18807,Task,5000006,6000001,0.0,0.0
BBSDEV,BBSDEV-18807,Task,6000001,7010014,0.0,0.0
BBSDEV,BBSDEV-18807,Task,7010014,8010003,0.0,0.0
BBSDEV,BBSDEV-18807,Task,8010003,9012101,0.0,0.0
BBSDEV,BBSDEV-18807,Task,9012101,10000006,,0.0
BBSDEV,BBSDEV-18809,Bug,,1015900,11.0,11.0
BBSDEV,BBSDEV-18809,Bug,1015900,2000001,,11.0
BBSDEV,BBSDEV-18814,Improvement,,1000001,0.0,0.0
BBSDEV,BBSDEV-18814,Improvement,1000001,2010014,3.0,3.0
BBSDEV,BBSDEV-18814,Improvement,2010014,3010006,211.0,214.0
BBSDEV,BBSDEV-18814,Improvement,3010006,4000006,,214.0
BBSDEV,BBSDEV-18816,Bug,,1015900,8.0,8.0
BBSDEV,BBSDEV-18816,Bug,1015900,2000001,,8.0
BBSDEV,BBSDEV-18817,Task,,1000001,2.0,2.0
BBSDEV,BBSDEV-18817,Task,1000001,2000006,,2.0
BBSDEV,BBSDEV-18824,Task,,1000001,192.0,192.0
BBSDEV,BBSDEV-18824,Task,1000001,2010006,,192.0
BBSDEV,BBSDEV-18826,Bug,,1015900,6.0,6.0
BBSDEV,BBSDEV-18826,Bug,1015900,2000001,,6.0
BBSDEV,BBSDEV-18830,Task,,1000001,5.0,5.0
BBSDEV,BBSDEV-18830,Task,1000001,2010014,0.0,5.0
BBSDEV,BBSDEV-18830,Task,2010014,3000006,,5.0
BBSDEV,BBSDEV-18831,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18831,Task,1000001,2010014,1.0,1.0
BBSDEV,BBSDEV-18831,Task,2010014,3000006,,1.0
BBSDEV,BBSDEV-18832,Sub-task,,1000001,37.0,37.0
BBSDEV,BBSDEV-18832,Sub-task,1000001,2010014,5.0,42.0
BBSDEV,BBSDEV-18832,Sub-task,2010014,3000006,,42.0
BBSDEV,BBSDEV-18833,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18833,Task,1000001,2010014,,0.0
BBSDEV,BBSDEV-18844,Sub-task,,1000001,28.0,28.0
BBSDEV,BBSDEV-18844,Sub-task,1000001,2000006,,28.0
BBSDEV,BBSDEV-18847,Bug,,1015900,3.0,3.0
BBSDEV,BBSDEV-18847,Bug,1015900,2000001,51.0,54.0
BBSDEV,BBSDEV-18847,Bug,2000001,3010014,0.0,54.0
BBSDEV,BBSDEV-18847,Bug,3010014,4000006,,54.0
BBSDEV,BBSDEV-18848,Task,,1000001,1.0,1.0
BBSDEV,BBSDEV-18848,Task,1000001,2010014,5.0,6.0
BBSDEV,BBSDEV-18848,Task,2010014,3000006,,6.0
BBSDEV,BBSDEV-18849,Task,,1000001,1.0,1.0
BBSDEV,BBSDEV-18849,Task,1000001,2010014,35.0,36.0
BBSDEV,BBSDEV-18849,Task,2010014,3000006,,36.0
BBSDEV,BBSDEV-18853,Sub-task,,1000001,35.0,35.0
BBSDEV,BBSDEV-18853,Sub-task,1000001,2010014,5.0,40.0
BBSDEV,BBSDEV-18853,Sub-task,2010014,3010003,3.0,43.0
BBSDEV,BBSDEV-18853,Sub-task,3010003,4000006,,43.0
BBSDEV,BBSDEV-18856,Sub-task,,1000001,55.0,55.0
BBSDEV,BBSDEV-18856,Sub-task,1000001,2010014,0.0,55.0
BBSDEV,BBSDEV-18856,Sub-task,2010014,3010003,0.0,55.0
BBSDEV,BBSDEV-18856,Sub-task,3010003,4000006,,55.0
BBSDEV,BBSDEV-18857,Sub-task,,1000001,52.0,52.0
BBSDEV,BBSDEV-18857,Sub-task,1000001,2010014,5.0,57.0
BBSDEV,BBSDEV-18857,Sub-task,2010014,3000006,,57.0
BBSDEV,BBSDEV-18861,Task,,1000001,1.0,1.0
BBSDEV,BBSDEV-18861,Task,1000001,2010014,0.0,1.0
BBSDEV,BBSDEV-18861,Task,2010014,3010003,21.0,22.0
BBSDEV,BBSDEV-18861,Task,3010003,4000006,,22.0
BBSDEV,BBSDEV-18862,Task,,1000001,90.0,90.0
BBSDEV,BBSDEV-18862,Task,1000001,2000006,,90.0
BBSDEV,BBSDEV-18863,Epic,,1010006,30.0,30.0
BBSDEV,BBSDEV-18863,Epic,1010006,2014003,,30.0
BBSDEV,BBSDEV-18864,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18864,Bug,1015900,2000001,,0.0
BBSDEV,BBSDEV-18865,Task,,1000001,19.0,19.0
BBSDEV,BBSDEV-18865,Task,1000001,2010014,21.0,40.0
BBSDEV,BBSDEV-18865,Task,2010014,3010003,0.0,40.0
BBSDEV,BBSDEV-18865,Task,3010003,4012101,17.0,57.0
BBSDEV,BBSDEV-18865,Task,4012101,5000006,,57.0
BBSDEV,BBSDEV-18869,Task,,1000001,104.0,104.0
BBSDEV,BBSDEV-18869,Task,1000001,2000006,,104.0
BBSDEV,BBSDEV-18871,Task,,1000001,182.0,182.0
BBSDEV,BBSDEV-18871,Task,1000001,2010014,2.0,184.0
BBSDEV,BBSDEV-18871,Task,2010014,3010003,4.0,188.0
BBSDEV,BBSDEV-18871,Task,3010003,4000006,,188.0
BBSDEV,BBSDEV-18874,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-18874,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-18874,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-18874,Bug,3010014,4010003,8.0,8.0
BBSDEV,BBSDEV-18874,Bug,4010003,5000006,,8.0
BBSDEV,BBSDEV-18879,Bug,,1015900,5.0,5.0
BBSDEV,BBSDEV-18879,Bug,1015900,2000001,43.0,48.0
BBSDEV,BBSDEV-18879,Bug,2000001,3010014,0.0,48.0
BBSDEV,BBSDEV-18879,Bug,3010014,4000006,,48.0
BBSDEV,BBSDEV-18885,Task,,1015900,0.0,0.0
BBSDEV,BBSDEV-18885,Task,1015900,2000001,63.0,63.0
BBSDEV,BBSDEV-18885,Task,2000001,3000006,,63.0
BBSDEV,BBSDEV-18900,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18900,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18900,Sub-task,2010014,3010003,1.0,1.0
BBSDEV,BBSDEV-18900,Sub-task,3010003,4000006,1.0,2.0
BBSDEV,BBSDEV-18900,Sub-task,4000006,5000001,0.0,2.0
BBSDEV,BBSDEV-18900,Sub-task,5000001,6010014,0.0,2.0
BBSDEV,BBSDEV-18900,Sub-task,6010014,7010003,6.0,8.0
BBSDEV,BBSDEV-18900,Sub-task,7010003,8010014,1.0,9.0
BBSDEV,BBSDEV-18900,Sub-task,8010014,9000001,3.0,12.0
BBSDEV,BBSDEV-18900,Sub-task,9000001,10010014,0.0,12.0
BBSDEV,BBSDEV-18900,Sub-task,10010014,11000006,,12.0
BBSDEV,BBSDEV-18901,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18901,Sub-task,1000001,2000006,,0.0
BBSDEV,BBSDEV-18904,Task,,1000001,36.0,36.0
BBSDEV,BBSDEV-18904,Task,1000001,2010014,69.0,105.0
BBSDEV,BBSDEV-18904,Task,2010014,3000001,13.0,118.0
BBSDEV,BBSDEV-18904,Task,3000001,4000006,,118.0
BBSDEV,BBSDEV-18907,Task,,1000001,121.0,121.0
BBSDEV,BBSDEV-18907,Task,1000001,2000006,,121.0
BBSDEV,BBSDEV-18909,Task,,1000001,106.0,106.0
BBSDEV,BBSDEV-18909,Task,1000001,2010014,9.0,115.0
BBSDEV,BBSDEV-18909,Task,2010014,3000006,,115.0
BBSDEV,BBSDEV-18911,Sub-task,,1000001,3.0,3.0
BBSDEV,BBSDEV-18911,Sub-task,1000001,2010014,0.0,3.0
BBSDEV,BBSDEV-18911,Sub-task,2010014,3010003,5.0,8.0
BBSDEV,BBSDEV-18911,Sub-task,3010003,4000006,,8.0
BBSDEV,BBSDEV-18912,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18912,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18912,Sub-task,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-18912,Sub-task,3010003,4000006,,0.0
BBSDEV,BBSDEV-18916,Task,,1000001,120.0,120.0
BBSDEV,BBSDEV-18916,Task,1000001,2000006,,120.0
BBSDEV,BBSDEV-18918,Improvement,,1000001,147.0,147.0
BBSDEV,BBSDEV-18918,Improvement,1000001,2000006,,147.0
BBSDEV,BBSDEV-18921,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18921,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18921,Sub-task,2010014,3010003,8.0,8.0
BBSDEV,BBSDEV-18921,Sub-task,3010003,4000006,,8.0
BBSDEV,BBSDEV-18922,Task,,1000001,14.0,14.0
BBSDEV,BBSDEV-18922,Task,1000001,2000006,,14.0
BBSDEV,BBSDEV-18929,Task,,1000001,67.0,67.0
BBSDEV,BBSDEV-18929,Task,1000001,2000006,,67.0
BBSDEV,BBSDEV-18931,Sub-task,,1000001,40.0,40.0
BBSDEV,BBSDEV-18931,Sub-task,1000001,2010014,0.0,40.0
BBSDEV,BBSDEV-18931,Sub-task,2010014,3000006,,40.0
BBSDEV,BBSDEV-18934,Task,,1000001,96.0,96.0
BBSDEV,BBSDEV-18934,Task,1000001,2010014,1.0,97.0
BBSDEV,BBSDEV-18934,Task,2010014,3010003,5.0,102.0
BBSDEV,BBSDEV-18934,Task,3010003,4000006,,102.0
BBSDEV,BBSDEV-18935,Task,,1000001,97.0,97.0
BBSDEV,BBSDEV-18935,Task,1000001,2010014,2.0,99.0
BBSDEV,BBSDEV-18935,Task,2010014,3010003,3.0,102.0
BBSDEV,BBSDEV-18935,Task,3010003,4010014,4.0,106.0
BBSDEV,BBSDEV-18935,Task,4010014,5010003,2.0,108.0
BBSDEV,BBSDEV-18935,Task,5010003,6000006,,108.0
BBSDEV,BBSDEV-18936,Task,,1000001,123.0,123.0
BBSDEV,BBSDEV-18936,Task,1000001,2010014,6.0,129.0
BBSDEV,BBSDEV-18936,Task,2010014,3000006,,129.0
BBSDEV,BBSDEV-18938,Task,,1000001,170.0,170.0
BBSDEV,BBSDEV-18938,Task,1000001,2010014,0.0,170.0
BBSDEV,BBSDEV-18938,Task,2010014,3010003,2.0,172.0
BBSDEV,BBSDEV-18938,Task,3010003,4000006,,172.0
BBSDEV,BBSDEV-18942,Task,,1000001,117.0,117.0
BBSDEV,BBSDEV-18942,Task,1000001,2000006,,117.0
BBSDEV,BBSDEV-18947,Task,,1000001,66.0,66.0
BBSDEV,BBSDEV-18947,Task,1000001,2000006,,66.0
BBSDEV,BBSDEV-18948,Improvement,,1000001,0.0,0.0
BBSDEV,BBSDEV-18948,Improvement,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-18948,Improvement,2010014,3010003,5.0,5.0
BBSDEV,BBSDEV-18948,Improvement,3010003,4000006,,5.0
BBSDEV,BBSDEV-18949,Task,,1000001,23.0,23.0
BBSDEV,BBSDEV-18949,Task,1000001,2010014,7.0,30.0
BBSDEV,BBSDEV-18949,Task,2010014,3010003,0.0,30.0
BBSDEV,BBSDEV-18949,Task,3010003,4010014,1.0,31.0
BBSDEV,BBSDEV-18949,Task,4010014,5010003,10.0,41.0
BBSDEV,BBSDEV-18949,Task,5010003,6000006,0.0,41.0
BBSDEV,BBSDEV-18949,Task,6000006,7012101,0.0,41.0
BBSDEV,BBSDEV-18949,Task,7012101,8010003,0.0,41.0
BBSDEV,BBSDEV-18949,Task,8010003,9010014,0.0,41.0
BBSDEV,BBSDEV-18949,Task,9010014,10010003,1.0,42.0
BBSDEV,BBSDEV-18949,Task,10010003,11012101,1.0,43.0
BBSDEV,BBSDEV-18949,Task,11012101,12000006,,43.0
BBSDEV,BBSDEV-18950,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-18950,Task,1000001,2010014,90.0,90.0
BBSDEV,BBSDEV-18950,Task,2010014,3000006,,90.0
BBSDEV,BBSDEV-15337,Improvement,,1010006,238.0,238.0
BBSDEV,BBSDEV-15337,Improvement,1010006,2000006,,238.0
BBSDEV,BBSDEV-15437,Bug,,1000001,271.0,271.0
BBSDEV,BBSDEV-15437,Bug,1000001,2010014,1.0,272.0
BBSDEV,BBSDEV-15437,Bug,2010014,3010003,0.0,272.0
BBSDEV,BBSDEV-15437,Bug,3010003,4000006,,272.0
BBSDEV,BBSDEV-15782,Task,,1010006,465.0,465.0
BBSDEV,BBSDEV-15782,Task,1010006,2000001,,465.0
BBSDEV,BBSDEV-15995,Task,,1000001,550.0,550.0
BBSDEV,BBSDEV-15995,Task,1000001,2000006,,550.0
BBSDEV,BBSDEV-16040,Improvement,,1010006,428.0,428.0
BBSDEV,BBSDEV-16040,Improvement,1010006,2000001,,428.0
BBSDEV,BBSDEV-16056,Improvement,,1010006,423.0,423.0
BBSDEV,BBSDEV-16056,Improvement,1010006,2000001,,423.0
BBSDEV,BBSDEV-16070,Epic,,1010006,93.0,93.0
BBSDEV,BBSDEV-16070,Epic,1010006,2000001,2.0,95.0
BBSDEV,BBSDEV-16070,Epic,2000001,3010014,64.0,159.0
BBSDEV,BBSDEV-16070,Epic,3010014,4000006,104.0,263.0
BBSDEV,BBSDEV-16070,Epic,4000006,5010001,,263.0
BBSDEV,BBSDEV-16093,Task,,1010006,420.0,420.0
BBSDEV,BBSDEV-16093,Task,1010006,2000001,,420.0
BBSDEV,BBSDEV-16118,Epic,,1010006,87.0,87.0
BBSDEV,BBSDEV-16118,Epic,1010006,2000001,2.0,89.0
BBSDEV,BBSDEV-16118,Epic,2000001,3010014,168.0,257.0
BBSDEV,BBSDEV-16118,Epic,3010014,4014002,1.0,258.0
BBSDEV,BBSDEV-16118,Epic,4014002,5010001,,258.0
BBSDEV,BBSDEV-16145,Task,,1000001,136.0,136.0
BBSDEV,BBSDEV-16145,Task,1000001,2000006,,136.0
BBSDEV,BBSDEV-16219,Epic,,1010006,90.0,90.0
BBSDEV,BBSDEV-16219,Epic,1010006,2000001,17.0,107.0
BBSDEV,BBSDEV-16219,Epic,2000001,3010014,20.0,127.0
BBSDEV,BBSDEV-16219,Epic,3010014,4000006,95.0,222.0
BBSDEV,BBSDEV-16219,Epic,4000006,5010001,,222.0
BBSDEV,BBSDEV-16221,Epic,,1000001,125.0,125.0
BBSDEV,BBSDEV-16221,Epic,1000001,2010014,97.0,222.0
BBSDEV,BBSDEV-16221,Epic,2010014,3014002,1.0,223.0
BBSDEV,BBSDEV-16221,Epic,3014002,4010001,,223.0
BBSDEV,BBSDEV-16226,Sub-task,,1010006,90.0,90.0
BBSDEV,BBSDEV-16226,Sub-task,1010006,2000001,0.0,90.0
BBSDEV,BBSDEV-16226,Sub-task,2000001,3010014,29.0,119.0
BBSDEV,BBSDEV-16226,Sub-task,3010014,4000006,,119.0
BBSDEV,BBSDEV-16230,Sub-task,,1000001,149.0,149.0
BBSDEV,BBSDEV-16230,Sub-task,1000001,2000006,,149.0
BBSDEV,BBSDEV-16233,Task,,1010006,62.0,62.0
BBSDEV,BBSDEV-16233,Task,1010006,2000001,0.0,62.0
BBSDEV,BBSDEV-16233,Task,2000001,3010014,0.0,62.0
BBSDEV,BBSDEV-16233,Task,3010014,4010003,0.0,62.0
BBSDEV,BBSDEV-16233,Task,4010003,5012101,0.0,62.0
BBSDEV,BBSDEV-16233,Task,5012101,6000006,,62.0
BBSDEV,BBSDEV-16254,Task,,1000001,48.0,48.0
BBSDEV,BBSDEV-16254,Task,1000001,2000006,,48.0
BBSDEV,BBSDEV-16262,Task,,1010006,43.0,43.0
BBSDEV,BBSDEV-16262,Task,1010006,2000001,0.0,43.0
BBSDEV,BBSDEV-16262,Task,2000001,3010014,0.0,43.0
BBSDEV,BBSDEV-16262,Task,3010014,4010003,3.0,46.0
BBSDEV,BBSDEV-16262,Task,4010003,5012101,5.0,51.0
BBSDEV,BBSDEV-16262,Task,5012101,6000006,,51.0
BBSDEV,BBSDEV-16263,Task,,1010006,43.0,43.0
BBSDEV,BBSDEV-16263,Task,1010006,2000001,0.0,43.0
BBSDEV,BBSDEV-16263,Task,2000001,3010014,0.0,43.0
BBSDEV,BBSDEV-16263,Task,3010014,4010003,3.0,46.0
BBSDEV,BBSDEV-16263,Task,4010003,5000006,,46.0
BBSDEV,BBSDEV-16265,Task,,1000001,46.0,46.0
BBSDEV,BBSDEV-16265,Task,1000001,2010014,0.0,46.0
BBSDEV,BBSDEV-16265,Task,2010014,3000001,9.0,55.0
BBSDEV,BBSDEV-16265,Task,3000001,4010014,29.0,84.0
BBSDEV,BBSDEV-16265,Task,4010014,5010003,0.0,84.0
BBSDEV,BBSDEV-16265,Task,5010003,6010014,17.0,101.0
BBSDEV,BBSDEV-16265,Task,6010014,7010003,13.0,114.0
BBSDEV,BBSDEV-16265,Task,7010003,8012101,1.0,115.0
BBSDEV,BBSDEV-16265,Task,8012101,9000006,,115.0
BBSDEV,BBSDEV-16267,Task,,1010006,43.0,43.0
BBSDEV,BBSDEV-16267,Task,1010006,2000001,0.0,43.0
BBSDEV,BBSDEV-16267,Task,2000001,3010014,0.0,43.0
BBSDEV,BBSDEV-16267,Task,3010014,4010003,3.0,46.0
BBSDEV,BBSDEV-16267,Task,4010003,5012101,5.0,51.0
BBSDEV,BBSDEV-16267,Task,5012101,6000006,,51.0
BBSDEV,BBSDEV-16273,Task,,1000001,71.0,71.0
BBSDEV,BBSDEV-16273,Task,1000001,2010014,0.0,71.0
BBSDEV,BBSDEV-16273,Task,2010014,3010003,11.0,82.0
BBSDEV,BBSDEV-16273,Task,3010003,4012101,2.0,84.0
BBSDEV,BBSDEV-16273,Task,4012101,5000006,,84.0
BBSDEV,BBSDEV-16275,Task,,1000001,95.0,95.0
BBSDEV,BBSDEV-16275,Task,1000001,2010014,10.0,105.0
BBSDEV,BBSDEV-16275,Task,2010014,3000001,16.0,121.0
BBSDEV,BBSDEV-16275,Task,3000001,4010014,4.0,125.0
BBSDEV,BBSDEV-16275,Task,4010014,5010003,6.0,131.0
BBSDEV,BBSDEV-16275,Task,5010003,6012101,0.0,131.0
BBSDEV,BBSDEV-16275,Task,6012101,7000006,,131.0
BBSDEV,BBSDEV-16281,Task,,1000001,45.0,45.0
BBSDEV,BBSDEV-16281,Task,1000001,2010014,1.0,46.0
BBSDEV,BBSDEV-16281,Task,2010014,3010003,0.0,46.0
BBSDEV,BBSDEV-16281,Task,3010003,4000006,,46.0
BBSDEV,BBSDEV-16318,Task,,1000001,178.0,178.0
BBSDEV,BBSDEV-16318,Task,1000001,2000006,,178.0
BBSDEV,BBSDEV-16319,Task,,1000001,163.0,163.0
BBSDEV,BBSDEV-16319,Task,1000001,2000006,,163.0
BBSDEV,BBSDEV-16334,Task,,1010006,37.0,37.0
BBSDEV,BBSDEV-16334,Task,1010006,2000006,,37.0
BBSDEV,BBSDEV-16356,Sub-task,,1000001,103.0,103.0
BBSDEV,BBSDEV-16356,Sub-task,1000001,2010014,0.0,103.0
BBSDEV,BBSDEV-16356,Sub-task,2010014,3010003,110.0,213.0
BBSDEV,BBSDEV-16356,Sub-task,3010003,4000006,,213.0
BBSDEV,BBSDEV-16357,Sub-task,,1000001,102.0,102.0
BBSDEV,BBSDEV-16357,Sub-task,1000001,2000006,,102.0
