project,issuekey,issuetype,rnk,status,leading_status,lagging_status,category,leading_category,lagging_category,created,started,finished,cycle,rolling_cycle
BBSDEV,BBSDEV-17602,Bug,5,Closed,Code review,,Done,Doing,,2018-05-02 06:58:47.806,2018-05-17 04:36:17.423,,,13.0
BBSDEV,BBSDEV-17606,Task,1,Open,,In progress,ToDo,,Doing,2018-05-03 04:17:08.358,2018-05-03 04:17:08.358,2018-05-06 23:32:24.782,3.0,3.0
BBSDEV,BBSDEV-17606,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2018-05-03 04:17:08.358,2018-05-06 23:32:24.782,2018-05-06 23:47:33.312,0.0,3.0
BBSDEV,BBSDEV-17606,Task,3,Closed,In progress,,Done,Doing,,2018-05-03 04:17:08.358,2018-05-06 23:47:33.312,,,3.0
BBSDEV,BBSDEV-17607,Task,1,Open,,In progress,ToDo,,Doing,2018-05-03 07:33:34.569,2018-05-03 07:33:34.569,2018-05-07 23:28:05.824,4.0,4.0
BBSDEV,BBSDEV-17607,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2018-05-03 07:33:34.569,2018-05-07 23:28:05.824,2018-05-13 23:33:56.591,6.0,10.0
BBSDEV,BBSDEV-17607,Task,3,Closed,In progress,,Done,Doing,,2018-05-03 07:33:34.569,2018-05-13 23:33:56.591,,,10.0
BBSDEV,BBSDEV-17608,Task,1,Open,,In progress,ToDo,,Doing,2018-05-04 04:12:09.822,2018-05-04 04:12:09.822,2018-06-14 04:23:31.382,41.0,41.0
BBSDEV,BBSDEV-17608,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-04 04:12:09.822,2018-06-14 04:23:31.382,2018-07-13 04:27:16.518,29.0,70.0
BBSDEV,BBSDEV-17608,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-05-04 04:12:09.822,2018-07-13 04:27:16.518,2018-07-18 23:21:20.448,5.0,75.0
BBSDEV,BBSDEV-17608,Task,4,Closed,Code review,,Done,Doing,,2018-05-04 04:12:09.822,2018-07-18 23:21:20.448,,,75.0
BBSDEV,BBSDEV-17609,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-05-04 05:22:39.417,2018-05-04 05:22:39.417,2018-05-07 06:10:21.316,3.0,3.0
BBSDEV,BBSDEV-17609,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-05-04 05:22:39.417,2018-05-07 06:10:21.316,2018-05-07 06:10:23.837,0.0,3.0
BBSDEV,BBSDEV-17609,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-04 05:22:39.417,2018-05-07 06:10:23.837,2018-05-07 06:10:25.857,0.0,3.0
BBSDEV,BBSDEV-17609,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2018-05-04 05:22:39.417,2018-05-07 06:10:25.857,2018-05-08 01:52:18.131,0.0,3.0
BBSDEV,BBSDEV-17609,Bug,5,Closed,Code review,,Done,Doing,,2018-05-04 05:22:39.417,2018-05-08 01:52:18.131,,,3.0
BBSDEV,BBSDEV-17610,Task,1,Open,,In progress,ToDo,,Doing,2018-05-06 23:52:39.394,2018-05-06 23:52:39.394,2018-05-08 01:17:38.217,1.0,1.0
BBSDEV,BBSDEV-17610,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2018-05-06 23:52:39.394,2018-05-08 01:17:38.217,2018-05-08 07:02:24.335,0.0,1.0
BBSDEV,BBSDEV-17610,Task,3,Closed,In progress,,Done,Doing,,2018-05-06 23:52:39.394,2018-05-08 07:02:24.335,,,1.0
BBSDEV,BBSDEV-17611,Task,1,Open,,In progress,ToDo,,Doing,2018-05-07 00:21:03.298,2018-05-07 00:21:03.298,2018-05-08 01:04:25.995,1.0,1.0
BBSDEV,BBSDEV-17611,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2018-05-07 00:21:03.298,2018-05-08 01:04:25.995,2018-05-08 06:36:30.032,0.0,1.0
BBSDEV,BBSDEV-17611,Task,3,Closed,In progress,,Done,Doing,,2018-05-07 00:21:03.298,2018-05-08 06:36:30.032,,,1.0
BBSDEV,BBSDEV-17612,Task,1,Open,,In progress,ToDo,,Doing,2018-05-07 01:47:33.586,2018-05-07 01:47:33.586,2018-07-10 00:43:41.478,63.0,63.0
BBSDEV,BBSDEV-17612,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2018-05-07 01:47:33.586,2018-07-10 00:43:41.478,2018-07-10 01:59:00.637,0.0,63.0
BBSDEV,BBSDEV-17612,Task,3,Closed,In progress,,Done,Doing,,2018-05-07 01:47:33.586,2018-07-10 01:59:00.637,,,63.0
BBSDEV,BBSDEV-17615,Task,1,Open,,In progress,ToDo,,Doing,2018-05-08 00:10:28.909,2018-05-08 00:10:28.909,2018-05-09 04:35:03.506,1.0,1.0
BBSDEV,BBSDEV-17615,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-08 00:10:28.909,2018-05-09 04:35:03.506,2018-05-10 00:46:08.630,0.0,1.0
BBSDEV,BBSDEV-17615,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-05-08 00:10:28.909,2018-05-10 00:46:08.630,2018-05-15 02:57:52.611,5.0,6.0
BBSDEV,BBSDEV-17615,Task,4,Closed,Code review,,Done,Doing,,2018-05-08 00:10:28.909,2018-05-15 02:57:52.611,,,6.0
BBSDEV,BBSDEV-17616,Task,1,Open,,In progress,ToDo,,Doing,2018-05-08 01:14:44.657,2018-05-08 01:14:44.657,2018-05-08 01:40:15.020,0.0,0.0
BBSDEV,BBSDEV-17616,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-08 01:14:44.657,2018-05-08 01:40:15.020,2018-05-08 01:40:19.114,0.0,0.0
BBSDEV,BBSDEV-17616,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-05-08 01:14:44.657,2018-05-08 01:40:19.114,2018-05-10 00:26:50.903,1.0,1.0
BBSDEV,BBSDEV-17616,Task,4,Closed,Code review,,Done,Doing,,2018-05-08 01:14:44.657,2018-05-10 00:26:50.903,,,1.0
BBSDEV,BBSDEV-17617,Bug,1,Needs Triage,,Closed,ToDo,,Done,2018-05-08 01:33:28.816,2018-05-08 01:33:28.816,2018-05-08 03:47:57.489,0.0,0.0
BBSDEV,BBSDEV-17617,Bug,2,Closed,Needs Triage,,Done,ToDo,,2018-05-08 01:33:28.816,2018-05-08 03:47:57.489,,,0.0
BBSDEV,BBSDEV-17620,Task,1,Open,,In progress,ToDo,,Doing,2018-05-08 14:56:51.989,2018-05-08 14:56:51.989,2018-05-08 14:57:00.669,0.0,0.0
BBSDEV,BBSDEV-17620,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2018-05-08 14:56:51.989,2018-05-08 14:57:00.669,2018-05-09 14:58:41.852,1.0,1.0
BBSDEV,BBSDEV-17620,Task,3,Closed,In progress,,Done,Doing,,2018-05-08 14:56:51.989,2018-05-09 14:58:41.852,,,1.0
BBSDEV,BBSDEV-17622,Improvement,1,Open,,In progress,ToDo,,Doing,2018-05-08 23:51:52.097,2018-05-08 23:51:52.097,2018-05-09 05:11:59.524,0.0,0.0
BBSDEV,BBSDEV-17622,Improvement,2,In progress,Open,Closed,Doing,ToDo,Done,2018-05-08 23:51:52.097,2018-05-09 05:11:59.524,2018-05-10 06:51:11.601,1.0,1.0
BBSDEV,BBSDEV-17622,Improvement,3,Closed,In progress,,Done,Doing,,2018-05-08 23:51:52.097,2018-05-10 06:51:11.601,,,1.0
BBSDEV,BBSDEV-17623,Task,1,Open,,In progress,ToDo,,Doing,2018-05-09 03:35:25.619,2018-05-09 03:35:25.619,2018-05-09 05:12:59.804,0.0,0.0
BBSDEV,BBSDEV-17623,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2018-05-09 03:35:25.619,2018-05-09 05:12:59.804,2018-05-16 07:07:40.277,7.0,7.0
BBSDEV,BBSDEV-17623,Task,3,Closed,In progress,,Done,Doing,,2018-05-09 03:35:25.619,2018-05-16 07:07:40.277,,,7.0
BBSDEV,BBSDEV-17624,Bug,1,Open,,In progress,ToDo,,Doing,2018-05-09 04:37:57.127,2018-05-09 04:37:57.127,2018-05-15 02:56:44.691,5.0,5.0
BBSDEV,BBSDEV-17624,Bug,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-09 04:37:57.127,2018-05-15 02:56:44.691,2018-05-16 06:17:53.934,1.0,6.0
BBSDEV,BBSDEV-17624,Bug,3,Code review,In progress,Closed,Doing,Doing,Done,2018-05-09 04:37:57.127,2018-05-16 06:17:53.934,2018-05-17 22:48:49.498,1.0,7.0
BBSDEV,BBSDEV-17624,Bug,4,Closed,Code review,,Done,Doing,,2018-05-09 04:37:57.127,2018-05-17 22:48:49.498,,,7.0
BBSDEV,BBSDEV-17626,Task,1,Open,,In progress,ToDo,,Doing,2018-05-09 07:27:31.030,2018-05-09 07:27:31.030,2018-05-23 00:59:38.459,13.0,13.0
BBSDEV,BBSDEV-17626,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2018-05-09 07:27:31.030,2018-05-23 00:59:38.459,2018-05-24 05:31:01.687,1.0,14.0
BBSDEV,BBSDEV-17626,Task,3,Closed,In progress,,Done,Doing,,2018-05-09 07:27:31.030,2018-05-24 05:31:01.687,,,14.0
BBSDEV,BBSDEV-17633,Task,1,Open,,In progress,ToDo,,Doing,2018-05-10 23:16:04.366,2018-05-10 23:16:04.366,2018-06-08 03:58:51.113,28.0,28.0
BBSDEV,BBSDEV-17633,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-10 23:16:04.366,2018-06-08 03:58:51.113,2018-06-08 04:03:19.312,0.0,28.0
BBSDEV,BBSDEV-17633,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-05-10 23:16:04.366,2018-06-08 04:03:19.312,2018-06-08 04:58:31.298,0.0,28.0
BBSDEV,BBSDEV-17633,Task,4,Closed,Code review,,Done,Doing,,2018-05-10 23:16:04.366,2018-06-08 04:58:31.298,,,28.0
BBSDEV,BBSDEV-17634,Improvement,1,Needs Triage,,Triage,ToDo,,ToDo,2018-05-11 01:02:42.379,2018-05-11 01:02:42.379,2018-05-22 03:58:40.632,11.0,11.0
BBSDEV,BBSDEV-17634,Improvement,2,Triage,Needs Triage,,ToDo,ToDo,,2018-05-11 01:02:42.379,2018-05-22 03:58:40.632,,,11.0
BBSDEV,BBSDEV-17639,Task,1,Open,,Closed,ToDo,,Done,2018-05-14 00:47:02.258,2018-05-14 00:47:02.258,2018-05-23 06:39:25.232,9.0,9.0
BBSDEV,BBSDEV-17639,Task,2,Closed,Open,Open,Done,ToDo,ToDo,2018-05-14 00:47:02.258,2018-05-23 06:39:25.232,2018-05-23 06:39:52.894,0.0,9.0
BBSDEV,BBSDEV-17639,Task,3,Open,Closed,Closed,ToDo,Done,Done,2018-05-14 00:47:02.258,2018-05-23 06:39:52.894,2018-05-23 06:40:02.942,0.0,9.0
BBSDEV,BBSDEV-17639,Task,4,Closed,Open,Open,Done,ToDo,ToDo,2018-05-14 00:47:02.258,2018-05-23 06:40:02.942,2018-05-30 03:41:18.372,6.0,15.0
BBSDEV,BBSDEV-17639,Task,5,Open,Closed,In progress,ToDo,Done,Doing,2018-05-14 00:47:02.258,2018-05-30 03:41:18.372,2018-05-30 03:41:22.136,0.0,15.0
BBSDEV,BBSDEV-17639,Task,6,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-14 00:47:02.258,2018-05-30 03:41:22.136,2018-05-31 07:18:11.654,1.0,16.0
BBSDEV,BBSDEV-17639,Task,7,Code review,In progress,Closed,Doing,Doing,Done,2018-05-14 00:47:02.258,2018-05-31 07:18:11.654,2018-05-31 07:18:17.972,0.0,16.0
BBSDEV,BBSDEV-17639,Task,8,Closed,Code review,,Done,Doing,,2018-05-14 00:47:02.258,2018-05-31 07:18:17.972,,,16.0
BBSDEV,BBSDEV-17640,Task,1,Open,,In progress,ToDo,,Doing,2018-05-14 05:28:46.545,2018-05-14 05:28:46.545,2018-07-17 01:50:37.353,63.0,63.0
BBSDEV,BBSDEV-17640,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-14 05:28:46.545,2018-07-17 01:50:37.353,2018-07-18 06:01:45.776,1.0,64.0
BBSDEV,BBSDEV-17640,Task,3,Code review,In progress,Quality Review,Doing,Doing,Doing,2018-05-14 05:28:46.545,2018-07-18 06:01:45.776,2018-07-23 05:03:15.238,4.0,68.0
BBSDEV,BBSDEV-17640,Task,4,Quality Review,Code review,Closed,Doing,Doing,Done,2018-05-14 05:28:46.545,2018-07-23 05:03:15.238,2018-07-24 03:43:19.641,0.0,68.0
BBSDEV,BBSDEV-17640,Task,5,Closed,Quality Review,,Done,Doing,,2018-05-14 05:28:46.545,2018-07-24 03:43:19.641,,,68.0
BBSDEV,BBSDEV-17643,Bug,1,Needs Triage,,Closed,ToDo,,Done,2018-05-14 05:37:45.999,2018-05-14 05:37:45.999,2018-05-22 03:54:07.040,7.0,7.0
BBSDEV,BBSDEV-17643,Bug,2,Closed,Needs Triage,Open,Done,ToDo,ToDo,2018-05-14 05:37:45.999,2018-05-22 03:54:07.040,2018-05-22 03:54:16.105,0.0,7.0
BBSDEV,BBSDEV-17643,Bug,3,Open,Closed,Closed,ToDo,Done,Done,2018-05-14 05:37:45.999,2018-05-22 03:54:16.105,2018-05-22 04:52:07.623,0.0,7.0
BBSDEV,BBSDEV-17643,Bug,4,Closed,Open,,Done,ToDo,,2018-05-14 05:37:45.999,2018-05-22 04:52:07.623,,,7.0
BBSDEV,BBSDEV-17644,Task,1,Open,,Closed,ToDo,,Done,2018-05-14 07:17:36.269,2018-05-14 07:17:36.269,2018-12-03 00:05:26.487,202.0,202.0
BBSDEV,BBSDEV-17644,Task,2,Closed,Open,,Done,ToDo,,2018-05-14 07:17:36.269,2018-12-03 00:05:26.487,,,202.0
BBSDEV,BBSDEV-17647,Improvement,1,Open,,Closed,ToDo,,Done,2018-05-15 04:23:56.737,2018-05-15 04:23:56.737,2018-08-05 23:28:39.071,82.0,82.0
BBSDEV,BBSDEV-17647,Improvement,2,Closed,Open,,Done,ToDo,,2018-05-15 04:23:56.737,2018-08-05 23:28:39.071,,,82.0
BBSDEV,BBSDEV-17648,Task,1,Open,,Closed,ToDo,,Done,2018-05-15 04:37:52.990,2018-05-15 04:37:52.990,2018-05-16 06:17:54.866,1.0,1.0
BBSDEV,BBSDEV-17648,Task,2,Closed,Open,,Done,ToDo,,2018-05-15 04:37:52.990,2018-05-16 06:17:54.866,,,1.0
BBSDEV,BBSDEV-17652,Bug,1,Open,,In progress,ToDo,,Doing,2018-05-16 02:57:33.497,2018-05-16 02:57:33.497,2018-11-28 01:20:24.397,195.0,195.0
BBSDEV,BBSDEV-17652,Bug,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-16 02:57:33.497,2018-11-28 01:20:24.397,2018-12-05 07:34:52.071,7.0,202.0
BBSDEV,BBSDEV-17652,Bug,3,Code review,In progress,Closed,Doing,Doing,Done,2018-05-16 02:57:33.497,2018-12-05 07:34:52.071,2019-01-02 01:02:59.138,27.0,229.0
BBSDEV,BBSDEV-17652,Bug,4,Closed,Code review,,Done,Doing,,2018-05-16 02:57:33.497,2019-01-02 01:02:59.138,,,229.0
BBSDEV,BBSDEV-17653,Epic,1,Open,,Triage,ToDo,,ToDo,2018-05-16 02:57:43.385,2018-05-16 02:57:43.385,2018-05-28 03:50:59.534,12.0,12.0
BBSDEV,BBSDEV-17653,Epic,2,Triage,Open,,ToDo,ToDo,,2018-05-16 02:57:43.385,2018-05-28 03:50:59.534,,,12.0
BBSDEV,BBSDEV-17659,Task,1,Open,,Closed,ToDo,,Done,2018-05-16 05:15:24.807,2018-05-16 05:15:24.807,2018-07-06 01:11:32.930,50.0,50.0
BBSDEV,BBSDEV-17659,Task,2,Closed,Open,,Done,ToDo,,2018-05-16 05:15:24.807,2018-07-06 01:11:32.930,,,50.0
BBSDEV,BBSDEV-17662,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-05-16 13:55:44.412,2018-05-16 13:55:44.412,2018-05-16 13:55:56.949,0.0,0.0
BBSDEV,BBSDEV-17662,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-05-16 13:55:44.412,2018-05-16 13:55:56.949,2018-05-16 13:56:03.977,0.0,0.0
BBSDEV,BBSDEV-17662,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-16 13:55:44.412,2018-05-16 13:56:03.977,2018-05-17 11:38:31.460,0.0,0.0
BBSDEV,BBSDEV-17662,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2018-05-16 13:55:44.412,2018-05-17 11:38:31.460,2018-05-17 11:38:39.281,0.0,0.0
BBSDEV,BBSDEV-17662,Bug,5,Closed,Code review,,Done,Doing,,2018-05-16 13:55:44.412,2018-05-17 11:38:39.281,,,0.0
BBSDEV,BBSDEV-17664,Task,1,Open,,In progress,ToDo,,Doing,2018-05-17 08:09:26.292,2018-05-17 08:09:26.292,2018-05-23 05:55:19.780,5.0,5.0
BBSDEV,BBSDEV-17664,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-17 08:09:26.292,2018-05-23 05:55:19.780,2018-05-23 06:42:26.701,0.0,5.0
BBSDEV,BBSDEV-17664,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-05-17 08:09:26.292,2018-05-23 06:42:26.701,2018-05-23 06:56:47.716,0.0,5.0
BBSDEV,BBSDEV-17664,Task,4,Closed,Code review,Open,Done,Doing,ToDo,2018-05-17 08:09:26.292,2018-05-23 06:56:47.716,2018-05-28 06:35:35.936,4.0,9.0
BBSDEV,BBSDEV-17664,Task,5,Open,Closed,In progress,ToDo,Done,Doing,2018-05-17 08:09:26.292,2018-05-28 06:35:35.936,2018-05-28 06:35:44.446,0.0,9.0
BBSDEV,BBSDEV-17664,Task,6,In progress,Open,Closed,Doing,ToDo,Done,2018-05-17 08:09:26.292,2018-05-28 06:35:44.446,2018-05-29 03:36:44.336,0.0,9.0
BBSDEV,BBSDEV-17664,Task,7,Closed,In progress,,Done,Doing,,2018-05-17 08:09:26.292,2018-05-29 03:36:44.336,,,9.0
BBSDEV,BBSDEV-17665,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-05-18 01:28:23.178,2018-05-18 01:28:23.178,2018-05-18 01:28:29.914,0.0,0.0
BBSDEV,BBSDEV-17665,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-05-18 01:28:23.178,2018-05-18 01:28:29.914,2018-05-23 04:10:41.508,5.0,5.0
BBSDEV,BBSDEV-17665,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-18 01:28:23.178,2018-05-23 04:10:41.508,2018-05-23 04:10:43.337,0.0,5.0
BBSDEV,BBSDEV-17665,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2018-05-18 01:28:23.178,2018-05-23 04:10:43.337,2018-05-23 05:52:54.454,0.0,5.0
BBSDEV,BBSDEV-17665,Bug,5,Closed,Code review,,Done,Doing,,2018-05-18 01:28:23.178,2018-05-23 05:52:54.454,,,5.0
BBSDEV,BBSDEV-17666,Bug,1,Needs Triage,,Closed,ToDo,,Done,2018-05-18 02:38:51.200,2018-05-18 02:38:51.200,2018-05-21 23:42:05.354,3.0,3.0
BBSDEV,BBSDEV-17666,Bug,2,Closed,Needs Triage,,Done,ToDo,,2018-05-18 02:38:51.200,2018-05-21 23:42:05.354,,,3.0
BBSDEV,BBSDEV-17669,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-05-21 00:42:11.265,2018-05-21 00:42:11.265,2018-05-21 00:51:39.697,0.0,0.0
BBSDEV,BBSDEV-17669,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-05-21 00:42:11.265,2018-05-21 00:51:39.697,2018-05-21 00:51:44.705,0.0,0.0
BBSDEV,BBSDEV-17669,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-21 00:42:11.265,2018-05-21 00:51:44.705,2018-05-21 01:21:15.202,0.0,0.0
BBSDEV,BBSDEV-17669,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2018-05-21 00:42:11.265,2018-05-21 01:21:15.202,2018-05-24 03:42:25.218,3.0,3.0
BBSDEV,BBSDEV-17669,Bug,5,Closed,Code review,,Done,Doing,,2018-05-21 00:42:11.265,2018-05-24 03:42:25.218,,,3.0
BBSDEV,BBSDEV-17670,Task,1,Open,,In progress,ToDo,,Doing,2018-05-21 00:48:06.292,2018-05-21 00:48:06.292,2018-05-21 01:26:41.053,0.0,0.0
BBSDEV,BBSDEV-17670,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-21 00:48:06.292,2018-05-21 01:26:41.053,2018-05-21 04:17:27.616,0.0,0.0
BBSDEV,BBSDEV-17670,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-05-21 00:48:06.292,2018-05-21 04:17:27.616,2018-06-08 04:25:56.050,18.0,18.0
BBSDEV,BBSDEV-17670,Task,4,Closed,Code review,,Done,Doing,,2018-05-21 00:48:06.292,2018-06-08 04:25:56.050,,,18.0
BBSDEV,BBSDEV-17673,Task,1,Open,,In progress,ToDo,,Doing,2018-05-21 03:48:18.807,2018-05-21 03:48:18.807,2018-05-21 03:48:36.257,0.0,0.0
BBSDEV,BBSDEV-17673,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2018-05-21 03:48:18.807,2018-05-21 03:48:36.257,2018-05-25 04:57:01.408,4.0,4.0
BBSDEV,BBSDEV-17673,Task,3,Closed,In progress,,Done,Doing,,2018-05-21 03:48:18.807,2018-05-25 04:57:01.408,,,4.0
BBSDEV,BBSDEV-17677,Task,1,Open,,In progress,ToDo,,Doing,2018-05-22 00:18:49.538,2018-05-22 00:18:49.538,2018-05-31 00:50:37.557,9.0,9.0
BBSDEV,BBSDEV-17677,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-22 00:18:49.538,2018-05-31 00:50:37.557,2018-05-31 00:50:43.101,0.0,9.0
BBSDEV,BBSDEV-17677,Task,3,Code review,In progress,In progress,Doing,Doing,Doing,2018-05-22 00:18:49.538,2018-05-31 00:50:43.101,2018-06-03 23:45:52.783,3.0,12.0
BBSDEV,BBSDEV-17677,Task,4,In progress,Code review,Code review,Doing,Doing,Doing,2018-05-22 00:18:49.538,2018-06-03 23:45:52.783,2018-06-17 23:45:02.566,13.0,25.0
BBSDEV,BBSDEV-17677,Task,5,Code review,In progress,Quality Review,Doing,Doing,Doing,2018-05-22 00:18:49.538,2018-06-17 23:45:02.566,2018-06-17 23:45:06.289,0.0,25.0
BBSDEV,BBSDEV-17677,Task,6,Quality Review,Code review,Closed,Doing,Doing,Done,2018-05-22 00:18:49.538,2018-06-17 23:45:06.289,2018-06-17 23:45:12.724,0.0,25.0
BBSDEV,BBSDEV-17677,Task,7,Closed,Quality Review,,Done,Doing,,2018-05-22 00:18:49.538,2018-06-17 23:45:12.724,,,25.0
BBSDEV,BBSDEV-17678,Task,1,Open,,In progress,ToDo,,Doing,2018-05-22 00:21:43.859,2018-05-22 00:21:43.859,2018-07-24 00:41:47.607,63.0,63.0
BBSDEV,BBSDEV-17678,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-22 00:21:43.859,2018-07-24 00:41:47.607,2018-07-25 22:49:13.711,1.0,64.0
BBSDEV,BBSDEV-17678,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-05-22 00:21:43.859,2018-07-25 22:49:13.711,2018-07-31 03:10:08.110,5.0,69.0
BBSDEV,BBSDEV-17678,Task,4,Closed,Code review,,Done,Doing,,2018-05-22 00:21:43.859,2018-07-31 03:10:08.110,,,69.0
BBSDEV,BBSDEV-17679,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-05-22 00:28:48.018,2018-05-22 00:28:48.018,2018-05-22 00:32:25.661,0.0,0.0
BBSDEV,BBSDEV-17679,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-05-22 00:28:48.018,2018-05-22 00:32:25.661,2018-05-22 00:32:27.373,0.0,0.0
BBSDEV,BBSDEV-17679,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-22 00:28:48.018,2018-05-22 00:32:27.373,2018-05-22 00:32:28.586,0.0,0.0
BBSDEV,BBSDEV-17679,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2018-05-22 00:28:48.018,2018-05-22 00:32:28.586,2018-05-22 02:10:05.371,0.0,0.0
BBSDEV,BBSDEV-17679,Bug,5,Closed,Code review,,Done,Doing,,2018-05-22 00:28:48.018,2018-05-22 02:10:05.371,,,0.0
BBSDEV,BBSDEV-17681,Task,1,Open,,In progress,ToDo,,Doing,2018-05-22 03:29:52.061,2018-05-22 03:29:52.061,2018-05-22 03:29:55.637,0.0,0.0
BBSDEV,BBSDEV-17681,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-22 03:29:52.061,2018-05-22 03:29:55.637,2018-05-23 07:40:20.531,1.0,1.0
BBSDEV,BBSDEV-17681,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-05-22 03:29:52.061,2018-05-23 07:40:20.531,2018-05-24 03:42:30.572,0.0,1.0
BBSDEV,BBSDEV-17681,Task,4,Closed,Code review,,Done,Doing,,2018-05-22 03:29:52.061,2018-05-24 03:42:30.572,,,1.0
BBSDEV,BBSDEV-17682,Bug,1,Needs Triage,,Closed,ToDo,,Done,2018-05-22 03:59:22.180,2018-05-22 03:59:22.180,2018-05-22 04:44:40.134,0.0,0.0
BBSDEV,BBSDEV-17682,Bug,2,Closed,Needs Triage,Open,Done,ToDo,ToDo,2018-05-22 03:59:22.180,2018-05-22 04:44:40.134,2018-05-22 04:54:02.983,0.0,0.0
BBSDEV,BBSDEV-17682,Bug,3,Open,Closed,Needs Triage,ToDo,Done,ToDo,2018-05-22 03:59:22.180,2018-05-22 04:54:02.983,2018-05-22 04:54:24.715,0.0,0.0
BBSDEV,BBSDEV-17682,Bug,4,Needs Triage,Open,Open,ToDo,ToDo,ToDo,2018-05-22 03:59:22.180,2018-05-22 04:54:24.715,2018-06-05 05:56:23.614,14.0,14.0
BBSDEV,BBSDEV-17682,Bug,5,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-05-22 03:59:22.180,2018-06-05 05:56:23.614,2019-06-05 01:50:44.122,364.0,378.0
BBSDEV,BBSDEV-17682,Bug,6,In progress,Open,Code review,Doing,ToDo,Doing,2018-05-22 03:59:22.180,2019-06-05 01:50:44.122,2019-06-05 01:57:53.888,0.0,378.0
BBSDEV,BBSDEV-17682,Bug,7,Code review,In progress,Closed,Doing,Doing,Done,2018-05-22 03:59:22.180,2019-06-05 01:57:53.888,2019-06-05 02:56:30.277,0.0,378.0
BBSDEV,BBSDEV-17682,Bug,8,Closed,Code review,,Done,Doing,,2018-05-22 03:59:22.180,2019-06-05 02:56:30.277,,,378.0
BBSDEV,BBSDEV-17683,Legend,1,Open,,Triage,ToDo,,ToDo,2018-05-22 04:01:24.684,2018-05-22 04:01:24.684,2018-05-28 03:50:59.193,5.0,5.0
BBSDEV,BBSDEV-17683,Legend,2,Triage,Open,Qualifying,ToDo,ToDo,Doing,2018-05-22 04:01:24.684,2018-05-28 03:50:59.193,2018-05-28 04:19:32.507,0.0,5.0
BBSDEV,BBSDEV-17683,Legend,3,Qualifying,Triage,In Development,Doing,ToDo,Doing,2018-05-22 04:01:24.684,2018-05-28 04:19:32.507,2018-05-28 04:24:08.121,0.0,5.0
BBSDEV,BBSDEV-17683,Legend,4,In Development,Qualifying,In progress,Doing,Doing,Doing,2018-05-22 04:01:24.684,2018-05-28 04:24:08.121,2019-03-21 10:57:09.149,297.0,302.0
